EventId,EventTemplate,Occurrences
78cc3678,[instance <*>abccce-<*>d<*>f-<*>e<*>-b<*>d<*>-<*>b<*>ab<*>e<*>b<*>] Creating image,1
2aceda26,[instance b<*>-fe<*>a-<*>b-b<*>cc-<*>e<*>b<*>cd<*>d] VM Stopped (Lifecycle Event),1
4056a2a0,[instance <*>abccce-<*>d<*>f-<*>e<*>-b<*>d<*>-<*>b<*>ab<*>e<*>b<*>] VM Started (Lifecycle Event),1
f22104d7,[instance <*>abccce-<*>d<*>f-<*>e<*>-b<*>d<*>-<*>b<*>ab<*>e<*>b<*>] VM Paused (Lifecycle Event),1
e93bf823,Creating event network-vif-plugged a<*>c-c<*>e<*>-<*>-a<*>a<*>-d<*>e<*>afd<*> for instance <*>abccce-<*>d<*>f-<*>e<*>-b<*>d<*>-<*>b<*>ab<*>e<*>b<*>,1
c5f33816,[instance <*>abccce-<*>d<*>f-<*>e<*>-b<*>d<*>-<*>b<*>ab<*>e<*>b<*>] VM Resumed (Lifecycle Event),2
d38ca012,[instance <*>abccce-<*>d<*>f-<*>e<*>-b<*>d<*>-<*>b<*>ab<*>e<*>b<*>] Instance spawned successfully.,1
850da525,[instance <*>abccce-<*>d<*>f-<*>e<*>-b<*>d<*>-<*>b<*>ab<*>e<*>b<*>] Took <*>.<*> seconds to <*> the instance on the hypervisor.,2
732653ea,Successfully synced instances from host 'cp-<*>.slowvm<*>.tcloud-pg<*>.utah.cloudlab.us'.,2
2eea8b2f,[instance <*>abccce-<*>d<*>f-<*>e<*>-b<*>d<*>-<*>b<*>ab<*>e<*>b<*>] Terminating instance,1
6fdecc45,Running instance usage audit for host cp-<*>.slowvm<*>.tcloud-pg<*>.utah.cloudlab.us from <*>-<*>-<*> <*> <*> <*> to <*>-<*>-<*> <*> <*> <*>. <*> instances.,1
6c3b41ff,[instance <*>abccce-<*>d<*>f-<*>e<*>-b<*>d<*>-<*>b<*>ab<*>e<*>b<*>] Instance destroyed successfully.,1
5f346455,[instance <*>abccce-<*>d<*>f-<*>e<*>-b<*>d<*>-<*>b<*>ab<*>e<*>b<*>] Deleting instance files /var/lib/nova/instances/<*>abccce-<*>d<*>f-<*>e<*>-b<*>d<*>-<*>b<*>ab<*>e<*>b<*>_del,1
dbe1c630,[instance <*>abccce-<*>d<*>f-<*>e<*>-b<*>d<*>-<*>b<*>ab<*>e<*>b<*>] Deletion of <*>complete,1
2732d8d3,[instance b<*>ef<*>-ba<*>d-<*>ae-bf<*>a-<*>cba<*>a<*>] <*> limit not specified defaulting to unlimited,2
26ab6cc7,[instance b<*>ef<*>-ba<*>d-<*>ae-bf<*>a-<*>cba<*>a<*>] Claim successful,1
549083fa,[instance b<*>ef<*>-ba<*>d-<*>ae-bf<*>a-<*>cba<*>a<*>] Creating image,1
382c4a64,[instance <*>abccce-<*>d<*>f-<*>e<*>-b<*>d<*>-<*>b<*>ab<*>e<*>b<*>] VM Stopped (Lifecycle Event),1
8427cb73,[instance b<*>ef<*>-ba<*>d-<*>ae-bf<*>a-<*>cba<*>a<*>] VM Started (Lifecycle Event),1
6441e635,[instance b<*>ef<*>-ba<*>d-<*>ae-bf<*>a-<*>cba<*>a<*>] VM Paused (Lifecycle Event),1
a53ddce3,Creating event network-vif-plugged d<*>ce<*>c<*>a-<*>-<*>c<*>-<*>a<*>a-<*>f<*>e<*>defcb<*> for instance b<*>ef<*>-ba<*>d-<*>ae-bf<*>a-<*>cba<*>a<*>,1
2234c788,[instance b<*>ef<*>-ba<*>d-<*>ae-bf<*>a-<*>cba<*>a<*>] VM Resumed (Lifecycle Event),2
7403d02f,[instance b<*>ef<*>-ba<*>d-<*>ae-bf<*>a-<*>cba<*>a<*>] Instance spawned successfully.,1
0578e5a5,[instance b<*>ef<*>-ba<*>d-<*>ae-bf<*>a-<*>cba<*>a<*>] Took <*>.<*> seconds to <*> the instance on the hypervisor.,2
f7b01b9f,[instance b<*>ef<*>-ba<*>d-<*>ae-bf<*>a-<*>cba<*>a<*>] Terminating instance,1
eacbe64f,[instance b<*>ef<*>-ba<*>d-<*>ae-bf<*>a-<*>cba<*>a<*>] Instance destroyed successfully.,1
b039ea5a,[instance b<*>ef<*>-ba<*>d-<*>ae-bf<*>a-<*>cba<*>a<*>] Deleting instance files /var/lib/nova/instances/b<*>ef<*>-ba<*>d-<*>ae-bf<*>a-<*>cba<*>a<*>_del,1
d7846cb5,[instance b<*>ef<*>-ba<*>d-<*>ae-bf<*>a-<*>cba<*>a<*>] Deletion of <*>complete,1
e6ff7645,Base or swap file too young to remove /var/lib/nova/instances/_base/a<*>c<*>f<*>c<*>da<*>b<*>c<*>bb<*>ac<*>e<*>,9
03363a4b,[instance <*>dc<*>-<*>-<*>cc-<*>e-<*>b<*>c<*>dcf] <*> limit not specified defaulting to unlimited,2
40e18f6e,[instance <*>dc<*>-<*>-<*>cc-<*>e-<*>b<*>c<*>dcf] Claim successful,1
c175ce7f,[instance <*>dc<*>-<*>-<*>cc-<*>e-<*>b<*>c<*>dcf] Creating image,1
6b016417,[instance b<*>ef<*>-ba<*>d-<*>ae-bf<*>a-<*>cba<*>a<*>] VM Stopped (Lifecycle Event),1
f3c68df5,[instance <*>dc<*>-<*>-<*>cc-<*>e-<*>b<*>c<*>dcf] VM Started (Lifecycle Event),1
ac631253,[instance <*>dc<*>-<*>-<*>cc-<*>e-<*>b<*>c<*>dcf] VM Paused (Lifecycle Event),1
b607135c,Creating event network-vif-plugged b<*>c<*>-<*>-<*>e<*>-<*>ba<*>-ec<*>d<*>d<*>d for instance <*>dc<*>-<*>-<*>cc-<*>e-<*>b<*>c<*>dcf,1
7a091e85,[instance <*>dc<*>-<*>-<*>cc-<*>e-<*>b<*>c<*>dcf] VM Resumed (Lifecycle Event),2
ea92602f,[instance <*>dc<*>-<*>-<*>cc-<*>e-<*>b<*>c<*>dcf] Instance spawned successfully.,1
68c4cf8f,[instance <*>dc<*>-<*>-<*>cc-<*>e-<*>b<*>c<*>dcf] Took <*>.<*> seconds to <*> the instance on the hypervisor.,2
cef03a17,[instance <*>dc<*>-<*>-<*>cc-<*>e-<*>b<*>c<*>dcf] Terminating instance,1
562bcb11,[instance <*>dc<*>-<*>-<*>cc-<*>e-<*>b<*>c<*>dcf] Instance destroyed successfully.,1
f713ecae,[instance <*>dc<*>-<*>-<*>cc-<*>e-<*>b<*>c<*>dcf] Deleting instance files /var/lib/nova/instances/<*>dc<*>-<*>-<*>cc-<*>e-<*>b<*>c<*>dcf_del,1
dea00895,[instance <*>dc<*>-<*>-<*>cc-<*>e-<*>b<*>c<*>dcf] Deletion of <*>complete,1
b5df6d32,[instance <*>-<*>b-<*>f<*>-<*>-<*>fc<*>b<*>a<*>c] <*> limit not specified defaulting to unlimited,2
42173ab9,[instance <*>-<*>b-<*>f<*>-<*>-<*>fc<*>b<*>a<*>c] Claim successful,1
a0727009,[instance <*>-<*>b-<*>f<*>-<*>-<*>fc<*>b<*>a<*>c] Creating image,1
648408a2,[instance <*>dc<*>-<*>-<*>cc-<*>e-<*>b<*>c<*>dcf] VM Stopped (Lifecycle Event),1
d4e8fd46,[instance <*>-<*>b-<*>f<*>-<*>-<*>fc<*>b<*>a<*>c] VM Started (Lifecycle Event),1
7653678d,[instance <*>-<*>b-<*>f<*>-<*>-<*>fc<*>b<*>a<*>c] VM Paused (Lifecycle Event),1
c65b5c9b,Creating event network-vif-plugged <*>cf<*>-<*>-<*>f<*>c-<*>c-<*>ba<*>e<*>f<*> for instance <*>-<*>b-<*>f<*>-<*>-<*>fc<*>b<*>a<*>c,1
31d08965,[instance <*>-<*>b-<*>f<*>-<*>-<*>fc<*>b<*>a<*>c] VM Resumed (Lifecycle Event),2
8c9c5150,[instance <*>-<*>b-<*>f<*>-<*>-<*>fc<*>b<*>a<*>c] Instance spawned successfully.,1
15b0590f,[instance <*>-<*>b-<*>f<*>-<*>-<*>fc<*>b<*>a<*>c] Took <*>.<*> seconds to <*> the instance on the hypervisor.,2
68baf98a,[instance <*>-<*>b-<*>f<*>-<*>-<*>fc<*>b<*>a<*>c] Terminating instance,1
e8f94258,[instance <*>-<*>b-<*>f<*>-<*>-<*>fc<*>b<*>a<*>c] Instance destroyed successfully.,1
c55b9512,[instance <*>-<*>b-<*>f<*>-<*>-<*>fc<*>b<*>a<*>c] Deleting instance files /var/lib/nova/instances/<*>-<*>b-<*>f<*>-<*>-<*>fc<*>b<*>a<*>c_del,1
17a9c822,[instance <*>-<*>b-<*>f<*>-<*>-<*>fc<*>b<*>a<*>c] Deletion of <*>complete,1
e3ea5488,[instance <*>e<*>cc<*>f-<*>cb<*>-<*>d<*>-<*>c-f<*>a<*>d<*>f<*>c<*>] <*> limit not specified defaulting to unlimited,2
49f7079e,[instance <*>e<*>cc<*>f-<*>cb<*>-<*>d<*>-<*>c-f<*>a<*>d<*>f<*>c<*>] Claim successful,1
69676b9b,[instance <*>e<*>cc<*>f-<*>cb<*>-<*>d<*>-<*>c-f<*>a<*>d<*>f<*>c<*>] Creating image,1
be262b10,[instance <*>-<*>b-<*>f<*>-<*>-<*>fc<*>b<*>a<*>c] VM Stopped (Lifecycle Event),1
9145c896,[instance <*>e<*>cc<*>f-<*>cb<*>-<*>d<*>-<*>c-f<*>a<*>d<*>f<*>c<*>] VM Started (Lifecycle Event),1
962d2e4c,[instance <*>e<*>cc<*>f-<*>cb<*>-<*>d<*>-<*>c-f<*>a<*>d<*>f<*>c<*>] VM Paused (Lifecycle Event),1
322e1e08,Creating event network-vif-plugged <*>-baff-<*>ad-<*>e<*>-a<*>c<*> for instance <*>e<*>cc<*>f-<*>cb<*>-<*>d<*>-<*>c-f<*>a<*>d<*>f<*>c<*>,1
39e3c42a,[instance <*>e<*>cc<*>f-<*>cb<*>-<*>d<*>-<*>c-f<*>a<*>d<*>f<*>c<*>] VM Resumed (Lifecycle Event),2
5c1b1146,[instance <*>e<*>cc<*>f-<*>cb<*>-<*>d<*>-<*>c-f<*>a<*>d<*>f<*>c<*>] Instance spawned successfully.,1
25254173,[instance <*>e<*>cc<*>f-<*>cb<*>-<*>d<*>-<*>c-f<*>a<*>d<*>f<*>c<*>] Took <*>.<*> seconds to <*> the instance on the hypervisor.,2
81ac16ca,[instance <*>e<*>cc<*>f-<*>cb<*>-<*>d<*>-<*>c-f<*>a<*>d<*>f<*>c<*>] Terminating instance,1
8f29995f,[instance <*>e<*>cc<*>f-<*>cb<*>-<*>d<*>-<*>c-f<*>a<*>d<*>f<*>c<*>] Instance destroyed successfully.,1
7d5eb379,[instance <*>e<*>cc<*>f-<*>cb<*>-<*>d<*>-<*>c-f<*>a<*>d<*>f<*>c<*>] Deleting instance files /var/lib/nova/instances/<*>e<*>cc<*>f-<*>cb<*>-<*>d<*>-<*>c-f<*>a<*>d<*>f<*>c<*>_del,1
3b100fc6,[instance <*>e<*>cc<*>f-<*>cb<*>-<*>d<*>-<*>c-f<*>a<*>d<*>f<*>c<*>] Deletion of <*>complete,1
59225468,[instance af<*>f<*>-f<*>d<*>-<*>-b<*>-c<*>c<*>aa<*>] <*> limit not specified defaulting to unlimited,2
da5a46fd,[instance af<*>f<*>-f<*>d<*>-<*>-b<*>-c<*>c<*>aa<*>] Claim successful,1
ace5873a,[instance af<*>f<*>-f<*>d<*>-<*>-b<*>-c<*>c<*>aa<*>] Creating image,1
f4321410,[instance <*>e<*>cc<*>f-<*>cb<*>-<*>d<*>-<*>c-f<*>a<*>d<*>f<*>c<*>] VM Stopped (Lifecycle Event),1
d17ad574,[instance af<*>f<*>-f<*>d<*>-<*>-b<*>-c<*>c<*>aa<*>] VM Started (Lifecycle Event),1
598df33d,[instance af<*>f<*>-f<*>d<*>-<*>-b<*>-c<*>c<*>aa<*>] VM Paused (Lifecycle Event),1
fb0239ac,Creating event network-vif-plugged <*>bdba<*>d-dd<*>-<*>c-ab<*>-<*>d<*>c<*>c<*> for instance af<*>f<*>-f<*>d<*>-<*>-b<*>-c<*>c<*>aa<*>,1
1e2805fb,[instance af<*>f<*>-f<*>d<*>-<*>-b<*>-c<*>c<*>aa<*>] VM Resumed (Lifecycle Event),2
5f6dc4f8,[instance af<*>f<*>-f<*>d<*>-<*>-b<*>-c<*>c<*>aa<*>] Instance spawned successfully.,1
e1b55878,[instance af<*>f<*>-f<*>d<*>-<*>-b<*>-c<*>c<*>aa<*>] Took <*>.<*> seconds to <*> the instance on the hypervisor.,2
dc620942,[instance af<*>f<*>-f<*>d<*>-<*>-b<*>-c<*>c<*>aa<*>] Terminating instance,1
5961df0e,[instance af<*>f<*>-f<*>d<*>-<*>-b<*>-c<*>c<*>aa<*>] Instance destroyed successfully.,1
8b749145,[instance af<*>f<*>-f<*>d<*>-<*>-b<*>-c<*>c<*>aa<*>] Deleting instance files /var/lib/nova/instances/af<*>f<*>-f<*>d<*>-<*>-b<*>-c<*>c<*>aa<*>_del,1
10eec592,[instance af<*>f<*>-f<*>d<*>-<*>-b<*>-c<*>c<*>aa<*>] Deletion of <*>complete,1
bf4ac738,[instance ae<*>a<*>b<*>d-eec<*>-<*>bb-b<*>a-c<*>d<*>b<*>f] <*> limit not specified defaulting to unlimited,2
92eec1ff,[instance ae<*>a<*>b<*>d-eec<*>-<*>bb-b<*>a-c<*>d<*>b<*>f] Claim successful,1
fae2aacd,[instance ae<*>a<*>b<*>d-eec<*>-<*>bb-b<*>a-c<*>d<*>b<*>f] Creating image,1
74d91c82,[instance af<*>f<*>-f<*>d<*>-<*>-b<*>-c<*>c<*>aa<*>] VM Stopped (Lifecycle Event),1
40ba8412,[instance ae<*>a<*>b<*>d-eec<*>-<*>bb-b<*>a-c<*>d<*>b<*>f] VM Started (Lifecycle Event),1
33c9a12b,[instance ae<*>a<*>b<*>d-eec<*>-<*>bb-b<*>a-c<*>d<*>b<*>f] VM Paused (Lifecycle Event),1
41c623ba,The instance sync for host 'cp-<*>.slowvm<*>.tcloud-pg<*>.utah.cloudlab.us' did not match. Re-created its InstanceList.,5
e01f477a,Creating event network-vif-plugged <*>dbd<*>a<*>-<*>e-<*>cd<*>-<*>-fa<*>e<*>d<*>dd<*> for instance ae<*>a<*>b<*>d-eec<*>-<*>bb-b<*>a-c<*>d<*>b<*>f,1
4d3fc488,[instance ae<*>a<*>b<*>d-eec<*>-<*>bb-b<*>a-c<*>d<*>b<*>f] VM Resumed (Lifecycle Event),2
4150efd1,[instance ae<*>a<*>b<*>d-eec<*>-<*>bb-b<*>a-c<*>d<*>b<*>f] Instance spawned successfully.,1
bf55d0de,[instance ae<*>a<*>b<*>d-eec<*>-<*>bb-b<*>a-c<*>d<*>b<*>f] Took <*>.<*> seconds to <*> the instance on the hypervisor.,2
35cf879f,[instance ae<*>a<*>b<*>d-eec<*>-<*>bb-b<*>a-c<*>d<*>b<*>f] Terminating instance,1
3a59ca05,[instance ae<*>a<*>b<*>d-eec<*>-<*>bb-b<*>a-c<*>d<*>b<*>f] Instance destroyed successfully.,1
056c1f22,[instance ae<*>a<*>b<*>d-eec<*>-<*>bb-b<*>a-c<*>d<*>b<*>f] Deleting instance files /var/lib/nova/instances/ae<*>a<*>b<*>d-eec<*>-<*>bb-b<*>a-c<*>d<*>b<*>f_del,1
8cbce1e4,[instance ae<*>a<*>b<*>d-eec<*>-<*>bb-b<*>a-c<*>d<*>b<*>f] Deletion of <*>complete,1
29c5fd34,[instance <*>-<*>f<*>-<*>da<*>-b<*>ee-<*>d<*>cc<*>e<*>] <*> limit not specified defaulting to unlimited,2
68577fb5,[instance <*>-<*>f<*>-<*>da<*>-b<*>ee-<*>d<*>cc<*>e<*>] Claim successful,1
69cab4db,[instance <*>-<*>f<*>-<*>da<*>-b<*>ee-<*>d<*>cc<*>e<*>] Creating image,1
17ff7b3b,[instance ae<*>a<*>b<*>d-eec<*>-<*>bb-b<*>a-c<*>d<*>b<*>f] VM Stopped (Lifecycle Event),1
95b502e9,[instance <*>-<*>f<*>-<*>da<*>-b<*>ee-<*>d<*>cc<*>e<*>] VM Started (Lifecycle Event),1
2be43e37,[instance <*>-<*>f<*>-<*>da<*>-b<*>ee-<*>d<*>cc<*>e<*>] VM Paused (Lifecycle Event),1
91fe1f1a,Creating event network-vif-plugged <*>df<*>c<*>-a<*>-<*>-aeed-<*>a<*> for instance <*>-<*>f<*>-<*>da<*>-b<*>ee-<*>d<*>cc<*>e<*>,1
dfd5f56e,[instance <*>-<*>f<*>-<*>da<*>-b<*>ee-<*>d<*>cc<*>e<*>] VM Resumed (Lifecycle Event),2
b8ee15fe,[instance <*>-<*>f<*>-<*>da<*>-b<*>ee-<*>d<*>cc<*>e<*>] Instance spawned successfully.,1
4b8e72a3,[instance <*>-<*>f<*>-<*>da<*>-b<*>ee-<*>d<*>cc<*>e<*>] Took <*>.<*> seconds to <*> the instance on the hypervisor.,2
a18ae538,[instance <*>-<*>f<*>-<*>da<*>-b<*>ee-<*>d<*>cc<*>e<*>] Terminating instance,1
3c424eb1,[instance <*>-<*>f<*>-<*>da<*>-b<*>ee-<*>d<*>cc<*>e<*>] Instance destroyed successfully.,1
e400a4f9,[instance <*>-<*>f<*>-<*>da<*>-b<*>ee-<*>d<*>cc<*>e<*>] Deleting instance files /var/lib/nova/instances/<*>-<*>f<*>-<*>da<*>-b<*>ee-<*>d<*>cc<*>e<*>_del,1
24160d3a,[instance <*>-<*>f<*>-<*>da<*>-b<*>ee-<*>d<*>cc<*>e<*>] Deletion of <*>complete,1
12779d67,[instance fecdd<*>a<*>-<*>ca<*>-<*>c<*>-<*>-<*>b<*>f<*>e] <*> limit not specified defaulting to unlimited,2
e3127c91,[instance fecdd<*>a<*>-<*>ca<*>-<*>c<*>-<*>-<*>b<*>f<*>e] Claim successful,1
c3fca031,[instance fecdd<*>a<*>-<*>ca<*>-<*>c<*>-<*>-<*>b<*>f<*>e] Creating image,1
4d5408cb,[instance <*>-<*>f<*>-<*>da<*>-b<*>ee-<*>d<*>cc<*>e<*>] VM Stopped (Lifecycle Event),1
c76852ea,[instance fecdd<*>a<*>-<*>ca<*>-<*>c<*>-<*>-<*>b<*>f<*>e] VM Started (Lifecycle Event),1
9ac25c83,[instance fecdd<*>a<*>-<*>ca<*>-<*>c<*>-<*>-<*>b<*>f<*>e] VM Paused (Lifecycle Event),1
2f71595e,Creating event network-vif-plugged <*>b<*>-<*>-<*>-aa<*>-<*>c<*>b<*>b<*> for instance fecdd<*>a<*>-<*>ca<*>-<*>c<*>-<*>-<*>b<*>f<*>e,1
2f6f8f2f,[instance fecdd<*>a<*>-<*>ca<*>-<*>c<*>-<*>-<*>b<*>f<*>e] VM Resumed (Lifecycle Event),2
6cbb9fd4,[instance fecdd<*>a<*>-<*>ca<*>-<*>c<*>-<*>-<*>b<*>f<*>e] Instance spawned successfully.,1
fc023505,[instance fecdd<*>a<*>-<*>ca<*>-<*>c<*>-<*>-<*>b<*>f<*>e] Took <*>.<*> seconds to <*> the instance on the hypervisor.,2
8ca3a563,[instance fecdd<*>a<*>-<*>ca<*>-<*>c<*>-<*>-<*>b<*>f<*>e] Terminating instance,1
618a4b78,[instance fecdd<*>a<*>-<*>ca<*>-<*>c<*>-<*>-<*>b<*>f<*>e] Instance destroyed successfully.,1
9d2416c9,[instance fecdd<*>a<*>-<*>ca<*>-<*>c<*>-<*>-<*>b<*>f<*>e] Deleting instance files /var/lib/nova/instances/fecdd<*>a<*>-<*>ca<*>-<*>c<*>-<*>-<*>b<*>f<*>e_del,1
57d23881,[instance fecdd<*>a<*>-<*>ca<*>-<*>c<*>-<*>-<*>b<*>f<*>e] Deletion of <*>complete,1
ed88847c,[instance <*>a<*>d<*>-<*>b<*>-<*>c<*>-b<*>-<*>a<*>cadf] <*> limit not specified defaulting to unlimited,2
afb30c26,[instance <*>a<*>d<*>-<*>b<*>-<*>c<*>-b<*>-<*>a<*>cadf] Claim successful,1
8552e9ac,[instance <*>a<*>d<*>-<*>b<*>-<*>c<*>-b<*>-<*>a<*>cadf] Creating image,1
b74552cd,[instance fecdd<*>a<*>-<*>ca<*>-<*>c<*>-<*>-<*>b<*>f<*>e] VM Stopped (Lifecycle Event),1
efc888b7,[instance <*>a<*>d<*>-<*>b<*>-<*>c<*>-b<*>-<*>a<*>cadf] VM Started (Lifecycle Event),1
a3cab438,[instance <*>a<*>d<*>-<*>b<*>-<*>c<*>-b<*>-<*>a<*>cadf] VM Paused (Lifecycle Event),1
015d9570,Creating event network-vif-plugged e<*>bf<*>-ae<*>-<*>e<*>-b<*>d<*>-<*>a<*>b<*>bed for instance <*>a<*>d<*>-<*>b<*>-<*>c<*>-b<*>-<*>a<*>cadf,1
e0549906,[instance <*>a<*>d<*>-<*>b<*>-<*>c<*>-b<*>-<*>a<*>cadf] VM Resumed (Lifecycle Event),2
eca5da97,[instance <*>a<*>d<*>-<*>b<*>-<*>c<*>-b<*>-<*>a<*>cadf] Instance spawned successfully.,1
1ab7c4b7,[instance <*>a<*>d<*>-<*>b<*>-<*>c<*>-b<*>-<*>a<*>cadf] Took <*>.<*> seconds to <*> the instance on the hypervisor.,2
3cafeb3a,[instance <*>a<*>d<*>-<*>b<*>-<*>c<*>-b<*>-<*>a<*>cadf] Terminating instance,1
c92d705f,[instance <*>a<*>d<*>-<*>b<*>-<*>c<*>-b<*>-<*>a<*>cadf] Instance destroyed successfully.,1
6ce8d307,[instance <*>a<*>d<*>-<*>b<*>-<*>c<*>-b<*>-<*>a<*>cadf] Deleting instance files /var/lib/nova/instances/<*>a<*>d<*>-<*>b<*>-<*>c<*>-b<*>-<*>a<*>cadf_del,1
7c3d390d,[instance <*>a<*>d<*>-<*>b<*>-<*>c<*>-b<*>-<*>a<*>cadf] Deletion of <*>complete,1
a4487fd8,[instance d<*>b<*>eb-<*>d<*>a-<*>aa<*>-ba<*>b-<*>d<*>f<*>f<*>c] <*> limit not specified defaulting to unlimited,2
62682ff3,[instance d<*>b<*>eb-<*>d<*>a-<*>aa<*>-ba<*>b-<*>d<*>f<*>f<*>c] Claim successful,1
5e27c3ec,[instance d<*>b<*>eb-<*>d<*>a-<*>aa<*>-ba<*>b-<*>d<*>f<*>f<*>c] Creating image,1
0663fa98,[instance <*>a<*>d<*>-<*>b<*>-<*>c<*>-b<*>-<*>a<*>cadf] VM Stopped (Lifecycle Event),1
0f34d0c1,[instance d<*>b<*>eb-<*>d<*>a-<*>aa<*>-ba<*>b-<*>d<*>f<*>f<*>c] VM Started (Lifecycle Event),1
913538e6,[instance d<*>b<*>eb-<*>d<*>a-<*>aa<*>-ba<*>b-<*>d<*>f<*>f<*>c] VM Paused (Lifecycle Event),1
fb98314f,Creating event network-vif-plugged f<*>e<*>f<*>-<*>f<*>-<*>-<*>abf-<*>df<*>d<*>e<*>b<*> for instance d<*>b<*>eb-<*>d<*>a-<*>aa<*>-ba<*>b-<*>d<*>f<*>f<*>c,1
bbe4b6dd,[instance d<*>b<*>eb-<*>d<*>a-<*>aa<*>-ba<*>b-<*>d<*>f<*>f<*>c] VM Resumed (Lifecycle Event),2
a73e42d1,[instance d<*>b<*>eb-<*>d<*>a-<*>aa<*>-ba<*>b-<*>d<*>f<*>f<*>c] Instance spawned successfully.,1
c7b6dd34,[instance d<*>b<*>eb-<*>d<*>a-<*>aa<*>-ba<*>b-<*>d<*>f<*>f<*>c] Took <*>.<*> seconds to <*> the instance on the hypervisor.,2
9424e953,[instance d<*>b<*>eb-<*>d<*>a-<*>aa<*>-ba<*>b-<*>d<*>f<*>f<*>c] Terminating instance,1
6e0ff473,[instance d<*>b<*>eb-<*>d<*>a-<*>aa<*>-ba<*>b-<*>d<*>f<*>f<*>c] Instance destroyed successfully.,1
